name,type,lat,lng,address,phone,source,gmaps
Summer Smooth,catering,13.7366938,100.5618417,"Summer Smooth, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7366938,100.5618417"
Sundry,building,13.7263121,100.543551,"Sundry, Rama IV Road, Pathum Wan District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7263121,100.543551"
Sunrise Tacos Mexican Grill 24 hours,catering,13.7283505,100.5328854,"Sunrise Tacos Mexican Grill 24 hours, Soi Si Lom 4, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7283505,100.5328854"
Sunset Bar,bar,13.7589146,100.4977691,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7589146,100.4977691"
sunset rooftop bar,catering,13.7616916,100.4975437,"sunset rooftop bar, Chakrabongse Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7616916,100.4975437"
Superflow Beach Club,adult,13.759069,100.4957861,"Superflow Beach Club, 9 Khao San, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.759069,100.4957861"
SUPERHIT,bar,13.8403278,100.5845061,Phasertmanukit2,,OSM,"https://www.google.com/maps/search/?api=1&query=13.8403278,100.5845061"
Suzie Wong,catering,13.7369169,100.5622998,"Suzie Wong, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7369169,100.5622998"
Swanclub,pub,13.7389789,100.5531238,31 ซอยสุขุมวิท 4 คลองเตย,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7389789,100.5531238"
Swing Bar,catering,13.7524918,100.5021915,"Swing Bar, 88/4-5, Siriphong Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7524918,100.5021915"
SYNDICATE CLUB,bar,13.7315929,100.5871948,126/7 ซอยสุขุมวิท 63,+66801477719,OSM,"https://www.google.com/maps/search/?api=1&query=13.7315929,100.5871948"
T LOFT,catering,13.7399266,100.5406461,"T LOFT, 2/60, Soi Mahatlek Luang 2, Pathum Wan District, 10330, Thailand",+66 2 651 9590,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7399266,100.5406461"
T-Rex,catering,13.7334529,100.5827339,"T-Rex, Soi Thong Lo 14, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7334529,100.5827339"
Tai Soon Bar,catering,13.7525704,100.5045093,"Taisoon Bar, Maha Chai Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7525704,100.5045093"
Tak Sura,catering,13.7562992,100.4985255,"Tak Sura, Tanao Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7562992,100.4985255"
Taksura,nightclub,13.7497591,100.5767892,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7497591,100.5767892"
tam-sa-bai,catering,13.7596041,100.4986279,"Noodle Soup, Ram Buttri Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7596041,100.4986279"
Taopiphop,catering,13.8609434,100.5093784,"craft beer and food.  cheers-like, Rattanathibet Road, Nonthaburi City Municipality, Bang Kraso Subdistrict, 11000, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.8609434,100.5093784"
Taqueria Bar,catering,13.7304676,100.5627951,"Taqueria Bar, Soi Sukhumvit 18, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7304676,100.5627951"
Taruto,catering,13.7285679,100.5354868,"Taruto, 191, Si Lom Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7285679,100.5354868"
TAX,bar,13.7397286,100.5147315,695-697 ถนนไมตรีจิตต์,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7397286,100.5147315"
Telephone Bar,catering,13.7285689,100.5329463,"Telephone Bar, Soi Si Lom 4, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7285689,100.5329463"
Telephone Bar,bar,13.7317173,100.5305095,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7317173,100.5305095"
Telephone Pub,catering,13.7286197,100.5327679,"Telephone Pub, Soi Si Lom 4, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7286197,100.5327679"
tell me wine,catering,13.8341969,100.611827,"tell me wine, Soi Prasert Manukitch 27, Lat Phrao District, 10230, Thailand",+6629070502;+6629070503,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8341969,100.611827"
temps hazy hours,bar,13.7260034,100.5619142,227 Sukhumvit 20 Rd. คลองเตย,+66924596919,OSM,"https://www.google.com/maps/search/?api=1&query=13.7260034,100.5619142"
Tep bar,catering,13.7396043,100.5143618,"Tep bar, Trok Ram Maitri, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7396043,100.5143618"
Thaiger Coffee and Bar,catering,13.7184962,100.5764865,"Thaiger Coffee and Bar, Soi Sukhumvit 36, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7184962,100.5764865"
Thansamai room,catering,13.7415124,100.5138838,"Thansamai room, 511, Maitri Chit Road, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415124,100.5138838"
Thay,catering,13.7318273,100.5867595,"Thay, Soi Sukhumvit 63, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7318273,100.5867595"
The Australian,building,13.7430362,100.5564339,"The Australian, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7430362,100.5564339"
The Balcony,catering,13.7286757,100.5328443,"The Balcony, Soi Si Lom 4, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7286757,100.5328443"
The Bamboo Bar,catering,13.7235648,100.51428,"The Bamboo Bar, 48, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7235648,100.51428"
The Bangkok Hangover,catering,13.7316663,100.5652189,"The Hangover Bangkok, Soi Sukhumvit 22, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7316663,100.5652189"
The Bar Has No Name,catering,13.7637579,100.4991146,"The Bar Has No Name, 75-77, Soi Samsen 1, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7637579,100.4991146"
The Barbican,pub,13.7297191,100.5335367,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7297191,100.5335367"
The Big Board,catering,13.7240581,100.5285152,"The Big Board, Naradhiwas Rajanagarindra Road, Bang Rak District, 10500, Thailand",+66 81-234-8187,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7240581,100.5285152"
The Black Cabin,catering,13.711546,100.586304,"The Black Cabin, Soi Farm Watthana, Khlong Toei District, 12060, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.711546,100.586304"
The Black Swan,bar,13.7392867,100.5600966,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7392867,100.5600966"
The Blarney Stone,building,13.740309,100.5531209,"The Blarney Stone, 21-21/1, Soi Sukhumvit 4, Khlong Toei District, 10110, Thailand",+66 2 003 9499,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.740309,100.5531209"
The Bronx Bar and Cafe,catering,13.7394308,100.5581313,"The Bronx Bar and Cafe, 13, Soi Sukhumvit 15, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7394308,100.5581313"
The Bucket2,bar,13.7590288,100.4973226,ถนนข้าวสาร พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7590288,100.4973226"
The Champagne Bar,bar,13.7427346,100.5411738,151 ถนนราชดำริ,+66 2 846 8851,OSM,"https://www.google.com/maps/search/?api=1&query=13.7427346,100.5411738"
The Clif,adult,13.7587356,100.4982549,"The Clif, Susie Walking Street, Phra Nakhon District, 10200, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7587356,100.4982549"
The Club,adult,13.7592367,100.4967955,"The Club, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7592367,100.4967955"
The Club at Koi,adult,13.7222485,100.529507,"The Club at Koi, Naradhiwas Rajanagarindra Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7222485,100.529507"
The Clubhouse,catering,13.7384345,100.562864,"The Clubhouse, Soi Sukhumvit 23, Vadhana District, 10110, Thailand",+66 2 664 1376,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7384345,100.562864"
The Corner,bar,13.7370118,100.5616698,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7370118,100.5616698"
The Corner 79,catering,13.7067134,100.6011298,"The Corner 79, Sukhumvit Soi 79, Vadhana District, 12060, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7067134,100.6011298"
The Crimson,catering,13.7366586,100.5429643,"The Crimson, Lang Suan Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7366586,100.5429643"
The Deck,catering,13.7448938,100.4912463,"The Deck, Tha Suphan, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7448938,100.4912463"
The Doll House,catering,13.737047,100.5623952,"The Dollhouse, 4/30, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.737047,100.5623952"
The Exile,bar,13.7635543,100.4989631,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7635543,100.4989631"
The Game,catering,13.7405239,100.5557636,"The Game, Soi Sukhumvit 9, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7405239,100.5557636"
The Golden Giraffe,catering,13.7449394,100.5562688,"The Golden Giraffe, 33/27, Soi Sukhumvit 11, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7449394,100.5562688"
The Gru,catering,13.8217902,100.5213884,"The Gru, Wong Sawang Road, Bang Sue District, 10800, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8217902,100.5213884"
The Iron Fairies Music Bar Bangkok,catering,13.7368508,100.5715021,"The Iron Fairies Music Bar Bangkok, 53, 1-2, Soi Phrom Chit, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7368508,100.5715021"
The key room No 72,catering,13.7835831,100.5440604,"The key room No 72, 19/2, Soi Ari 4 (Nua), Phaya Thai District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7835831,100.5440604"
The Loft,catering,13.7426967,100.541234,"The Loft, 151, Ratchadamri Road, Pathum Wan District, 10330, Thailand",+66 2 846 8851,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7426967,100.541234"
The Lollipop 1,bar,13.7384769,100.5577371,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7384769,100.5577371"
The Lung Country Pub,catering,13.7193759,100.7761246,"The Lung Country Pub, Suvarnabhumi 4 Road, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7193759,100.7761246"
The M Pub,catering,13.7208747,100.5282082,"The M Pub, Sathon Tai Road, Sathon District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7208747,100.5282082"
The Ned Kelly Bar,catering,13.706118,100.5990066,"The Ned Kelly Bar, Soi Sukhumvit 50, Khlong Toei District, 12060, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.706118,100.5990066"
The Nest,bar,13.7445515,100.5559684,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7445515,100.5559684"
The Oasis Soi Cowboy,catering,13.736926,100.5621899,"The Oasis Soi Cowboy, 4/13, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.736926,100.5621899"
The Old English Pub,catering,13.7241391,100.5789168,"The Old English Pub, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7241391,100.5789168"
The Old Pals,catering,13.9471801,100.4414552,"The Old Pals, 1/19, 345, Lam Pho Subdistrict, 11110, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.9471801,100.4414552"
The Old Whiskey House,adult,13.7151447,100.7408172,"The Old Whiskey House, King Kaeo Road, Racha Thewa Subdistrict, 10520, Thailand",,Geoapify,"https://www.google.com/maps/search/?api=1&query=13.7151447,100.7408172"
The One by Renaissance,bar,13.7438935,100.5427441,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7438935,100.5427441"
The Paddy Field,catering,13.7285039,100.5323882,"The Paddy Field, Thanon Phat Phong 2, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7285039,100.5323882"
The Peak,catering,13.7215628,100.7746368,"The Peak, Lat Krabang Road, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7215628,100.7746368"
The Penalty Spot,catering,13.7340328,100.5649188,"The Penalty Spot, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7340328,100.5649188"
The Pickled Liver,catering,13.74155,100.5558579,"The Pickled Liver, Soi Sukhumvit 7/1, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.74155,100.5558579"
The Pimp Bangkok,catering,13.7678768,100.6011453,"The Pimp Bangkok, Soi Rojanamin, Wang Thonglang District, 10310, Thailand",+66873603666,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7678768,100.6011453"
The Pintsman,catering,13.7272756,100.5312665,"The Pintsman, Si Lom Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7272756,100.5312665"
The Play,catering,13.8395004,100.5742195,"The Play, Soi Amon Phan, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8395004,100.5742195"
The Players,catering,13.7370329,100.5599165,"The Players, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7370329,100.5599165"
The Ramo Cat  - cat bar,bar,13.7776336,100.5102561,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7776336,100.5102561"
The Rice Paddy,catering,13.7223361,100.5522986,"The Rice Paddy, 1160/11, ซอยประกายแก้ว, Sathon District, 10120, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7223361,100.5522986"
The Riddler,catering,13.7405227,100.5495431,"The Riddler, Soi Ruam Rudi, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7405227,100.5495431"
The Rock Pub,catering,13.7510722,100.5317067,"The Rock Pub, ซอยศรีสุรุต, Ratchathewi District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7510722,100.5317067"
The Roof,catering,13.7475173,100.526935,"The Roof, 865, Rama I Road, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7475173,100.526935"
The Sportsman Bar and Restaurant,bar,13.7414904,100.5576706,10/22 Soi Sukhumvit 13,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7414904,100.5576706"
The Stranger Bar (House of Drag Queens),bar,13.7286872,100.5327305,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7286872,100.5327305"
The Strip,bar,13.7283349,100.5325454,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7283349,100.5325454"
The Tavern,building,13.740137,100.5531257,"The Tavern, 21/19, Soi Sukhumvit 4, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.740137,100.5531257"
The Terrace,catering,13.755432,100.6267101,"The Terrace, 286, Ramkhamhaeng Road, Bang Kapi District, 10240, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.755432,100.6267101"
The Terrace,bar,13.7391896,100.5560783,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7391896,100.5560783"
The three musketbeers,catering,13.7507947,100.5118866,"The three musketbeers, Bamrung Mueang Road, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7507947,100.5118866"
THEBENCLUB,catering,13.7530984,100.575712,"THEBENCLUB, 999, Chaturathit Road, Huai Khwang District, 10310, Thailand",0806087271,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7530984,100.575712"
There Bar,bar,13.7556669,100.5035456,196/3 ซอยดำเนินกลางใต้ พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7556669,100.5035456"
Thermae,catering,13.7389226,100.5579997,"Thermae, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7389226,100.5579997"
Thon Buri Bar,catering,13.7628754,100.4974978,"Thon Buri Bar, Phra Sumen Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7628754,100.4974978"
Three Bar,catering,13.7200311,100.7761278,"Three Bar, Suvarnabhumi 4 Road, Lat Krabang District, 10520, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7200311,100.7761278"
Three Sixty Lounge,bar,13.7287786,100.5113027,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7287786,100.5113027"
throwback,catering,13.729458,100.5359204,"throwback, 2, Si Lom Road, Bang Rak District, 10500, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.729458,100.5359204"
Tichuca Rooftop Bar,catering,13.7220802,100.5804417,"Tichuca Rooftop Bar, 8, Soi Sukhumvit 40, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7220802,100.5804417"
Tictactoe Bangkok,adult,13.7321823,100.5660562,"Tictactoe Bangkok, 628, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7321823,100.5660562"
Tiger,bar,13.7370633,100.5627188,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7370633,100.5627188"
Tilac bar,catering,13.7370748,100.5620421,"Tilac bar, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7370748,100.5620421"
Titanium Club & Ice Bar,catering,13.7329418,100.5650606,"Titanium Club & Ice Bar, Soi Sukhumvit 22, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7329418,100.5650606"
To More,catering,13.7324897,100.5147939,"To More, 937, Charoen Krung Road, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7324897,100.5147939"
Top G,bar,13.7293051,100.5357371,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7293051,100.5357371"
Top House BKK,adult,13.7291299,100.5352478,"Top House BKK, 12, Si Lom Road, Bang Rak District, 10500, Thailand",+66 95 536 6553,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7291299,100.5352478"
Top Knot,catering,13.7071869,100.50699,"Top Knot, 2074/99, Soi Charoen Krung 72/3, Bang Kho Laem District, 10120, Thailand",02-688-2596,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7071869,100.50699"
Top Secret,catering,13.734001,100.5635642,"Top Secret, Sukhumvit Soi 20/1, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.734001,100.5635642"
ToT,building,13.7398344,100.5139091,"ToT, 76, Soi Nana, Pom Prap Sattru Phai District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7398344,100.5139091"
Toy Bar,catering,13.736945,100.561917,"Toy Bar, 4/6, Soi Cowboy, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.736945,100.561917"
Tribe Beach Club,adult,13.7310919,100.566718,"Tribe Beach Club, 628, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7310919,100.566718"
Tribeca,bar,13.734141,100.5797375,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.734141,100.5797375"
Tripper,catering,13.7359702,100.5135039,"Tripper, 798/3, Charoen Krung Road, Samphanthawong District, 10100, Thailand",+6664 179 1904,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7359702,100.5135039"
Tropic City,bar,13.7307613,100.5153761,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7307613,100.5153761"
Tropical Galaxy,catering,13.7591315,100.4959219,"Tropical Galaxy, Tom Yum Kung, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7591315,100.4959219"
Tuba,bar,13.7383421,100.5886342,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7383421,100.5886342"
TUFF Bar,bar,13.7302447,100.5339361,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7302447,100.5339361"
Twister,catering,13.7415486,100.5533,"Twister, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415486,100.5533"
Twister Rock'n Roll,catering,13.7414714,100.553439,"Twister Rock'n Roll, Sukhumvit Road, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7414714,100.553439"
Two Palms Taproom,catering,13.7574204,100.5048668,"Two Palms Taproom, 591, Phra Sumen Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7574204,100.5048668"
Tychoon,catering,13.7415854,100.5531688,"Tychoon, Soi Sukhumvit 4, Khlong Toei District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7415854,100.5531688"
TYME Rooftop,bar,13.7450773,100.491054,FL5 INN A DAY ท่าสุพรรณ พระนคร,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7450773,100.491054"
U Bar,catering,13.6848665,100.5004267,"U Bar, Soi Rat Burana 17, Rat Burana District, 10140, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.6848665,100.5004267"
Underground Bar & Cafe,catering,13.7326473,100.5649558,"Underground Bar & Cafe, Soi Sukhumvit 22, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7326473,100.5649558"
Unfake Club & Restuarant,catering,13.7178655,100.4530914,"Unfake Club & Restuarant, Phet Kasem Road, Phasi Charoen District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7178655,100.4530914"
Urbar,building,13.7584813,100.497858,"Urbar, Khao San Road, Phra Nakhon District, 10200, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7584813,100.497858"
Utata,catering,13.7292254,100.5726343,"Utata, Soi Sukhumvit 41, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7292254,100.5726343"
Utopia Massage,adult,13.7546035,100.5666748,"Utopia Massage, Soi Rama IX Soi 2, Huai Khwang District, 10310, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7546035,100.5666748"
V Space 55 Lounge,building,13.7767328,100.5594673,"V Space 55 Lounge, Soi Vibhavadi Rangsit 2 Yaek 4-1, Din Daeng District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7767328,100.5594673"
Vari massaggi,catering,13.733679,100.5672733,"Vari massaggi, Soi Sukhumvit 33, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.733679,100.5672733"
Very Nice Bar,building,13.7358592,100.5138366,"Very Nice Bar, 763, Charoen Krung Road, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7358592,100.5138366"
Vesper,catering,13.7270401,100.5334436,"Vesper, 10/15, Convent Road, Bang Rak District, 10500, Thailand",+66 (0) 2 235 2777,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7270401,100.5334436"
Vessel by The Barrel,catering,13.7268659,100.5457485,"Vessel by The Barrel, One Bangkok Boulevard, Pathum Wan District, 10330, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7268659,100.5457485"
victory secret,catering,13.7589219,100.5860905,"victory secret , Rama IX Road, Huai Khwang District, 10310, Thailand",+6623188370-3,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7589219,100.5860905"
Viva,catering,13.7395388,100.5559624,"Viva, Soi Sukhumvit 8, Khlong Toei District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7395388,100.5559624"
VW Bus Cocktail Bar,catering,13.7672663,100.5683456,"VW Bus Cocktail Bar, ทางหลัก, Din Daeng District, 10400, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7672663,100.5683456"
Waft Me,catering,13.8281882,100.5686907,"Waft Me, Phahon Yothin Road, Chatuchak District, 10900, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.8281882,100.5686907"
Wakanda,bar,13.7587356,100.4982549,,,OSM,"https://www.google.com/maps/search/?api=1&query=13.7587356,100.4982549"
Wanderlust Rooftop Bar & Restaurant,catering,13.7338656,100.579852,"Wanderlust Rooftop Bar & Restaurant, Soi Sukhumvit 49/4, Vadhana District, 10110, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7338656,100.579852"
Warehouse Bar by Jaang Craft Beer,catering,13.7327782,100.5500897,"Warehouse Bar by Jaang Craft Beer, Soi Polo 6, Pathum Wan District, 10330, Thailand",+66 89 666 7765,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7327782,100.5500897"
Warm Kro,catering,13.7337405,100.449446,"Warm Kro, 304, Ratchaphruek Road, Phasi Charoen District, 10160, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7337405,100.449446"
We Didn't Land on the Moon,building,13.7374847,100.5110024,"We Didn't Land on the Moon, 2/7, Soi Khlongthom Pathum Khongkha, Samphanthawong District, 10100, Thailand",,Geoapify+OSM,"https://www.google.com/maps/search/?api=1&query=13.7374847,100.5110024"
